,Date,CO in ug/m^3,Tin Oxide(CO trgt),Benzene in ug/m^3,Titania(NMHC trgt),NOx in ug/m^3,Tungsten Oxide(NOx trgt),NO2 in ug/m^3,Tungsten Oxide(NO2 trgt),Indium Oxide(O3 trgt),Temperature,Relative Humidity,Absolute Humidity,Datetime,Year,Month,Day,WeekDay
3474,2004-08-02 00:00:00,1700.0,1084.0,10.707879077577324,1003.75,171.0,705.5,107.0,1760.5,838.5,35.575000762939,29.224999904633,1.668440645545257,2004-08-02 12:00:00,2004,8,2,0
3475,2004-08-02 00:00:00,1400.0,1009.25,8.52465200763202,920.5,144.4,778.25,99.0,1635.25,692.25,37.074999809265,25.60000038147,1.5867675355853332,2004-08-02 13:00:00,2004,8,2,0
3476,2004-08-02 00:00:00,1200.0,1001.75,8.712610043859888,928.0,138.7,798.25,95.0,1636.25,629.0,36.125,26.35000038147,1.5505057215301792,2004-08-02 14:00:00,2004,8,2,0
3477,2004-08-02 00:00:00,1400.0,1006.5,9.436203325826618,956.25,138.7,763.25,105.0,1654.25,665.5,37.875,23.775000095367,1.5392248275052136,2004-08-02 15:00:00,2004,8,2,0
3478,2004-08-02 00:00:00,1400.0,995.75,9.494890297408064,958.5,152.0,778.75,117.0,1636.25,683.5,37.974999427795,22.249999523163,1.4483322755433954,2004-08-02 16:00:00,2004,8,2,0
3479,2004-08-02 00:00:00,1900.0,1050.0,12.935403223060518,1081.5,229.89999999999998,704.5,157.0,1731.0,815.5,36.875,22.650000095367,1.3886706106841342,2004-08-02 17:00:00,2004,8,2,0
3480,2004-08-02 00:00:00,2200.0,1099.75,13.689467888468913,1106.5,245.1,675.5,173.0,1801.25,875.5,35.5,25.724999904633,1.4625699068213511,2004-08-02 18:00:00,2004,8,2,0
3481,2004-08-02 00:00:00,1900.0,1084.5,12.221434672355231,1057.25,195.7,689.0,139.0,1775.25,835.5,32.800001144409,32.249999046326,1.5779221157381058,2004-08-02 19:00:00,2004,8,2,0
3482,2004-08-02 00:00:00,1700.0,1078.75,11.767009701937964,1041.5,165.29999999999998,696.75,116.0,1773.25,845.5,30.450000286102,38.224999427795,1.637593017150135,2004-08-02 20:00:00,2004,8,2,0
3483,2004-08-02 00:00:00,1200.0,1085.75,9.896737361674324,973.75,110.19999999999999,706.5,91.0,1732.75,794.75,28.824999809265,43.52499961853,1.6989269797316904,2004-08-02 21:00:00,2004,8,2,0
3484,2004-08-02 00:00:00,300.0,1091.75,10.72850589717818,1004.5,121.6,669.25,98.0,1746.25,836.0,28.025000095367,46.175000190735,1.721005305192369,2004-08-02 22:00:00,2004,8,2,0
3485,2004-08-02 00:00:00,100.0,1096.75,9.42969212863617,956.0,110.19999999999999,707.75,93.0,1723.5,817.75,27.050000190735,49.400000572205,1.739837635849511,2004-08-02 23:00:00,2004,8,2,0
3486,2004-08-03 00:00:00,100.0,1074.5,8.105103157913927,903.5,83.6,720.0,74.0,1692.25,776.75,26.400000095367,52.224999427795,1.7708245266076668,2004-08-03 00:00:00,2004,8,3,1
3563,2004-08-06 00:00:00,700.0,938.25,4.425146462846976,733.75,123.5,846.75,57.0,1607.0,946.75,21.449999809265,75.5,1.9068622387902507,2004-08-06 05:00:00,2004,8,6,4
3564,2004-08-06 00:00:00,1200.0,1065.25,7.748421496443901,888.75,178.6,722.25,56.0,1760.25,1081.0,21.875,74.850002288818,1.9396178436319829,2004-08-06 06:00:00,2004,8,6,4
3565,2004-08-06 00:00:00,2300.0,1239.5,13.552393299818334,1102.0,389.5,588.0,72.0,1988.5,1256.5,22.0,75.89999961853,1.9817095654122596,2004-08-06 07:00:00,2004,8,6,4
3566,2004-08-06 00:00:00,3000.0,1307.25,19.061891730527954,1270.0,456.0,515.5,84.0,2191.0,1403.75,22.525000095367,74.925001144409,2.0190405512196103,2004-08-06 08:00:00,2004,8,6,4
3567,2004-08-06 00:00:00,2900.0,1228.75,16.272913223148343,1188.0,450.29999999999995,556.75,97.0,2033.25,1412.0,24.450000286102,66.199999809265,2.0010998573822025,2004-08-06 09:00:00,2004,8,6,4
3568,2004-08-06 00:00:00,2600.0,1220.0,14.150622610386957,1121.5,465.5,600.75,107.0,1974.25,1428.0,25.599999427795,61.22500038147,1.980790317239009,2004-08-06 10:00:00,2004,8,6,4
3569,2004-08-06 00:00:00,2600.0,1218.25,15.621359219570662,1168.0,391.4,607.0,117.0,2000.25,1450.75,29.275000095367,48.350001335144,1.936733578020887,2004-08-06 11:00:00,2004,8,6,4
3570,2004-08-06 00:00:00,2600.0,1170.5,14.383638648088446,1129.0,296.4,630.75,120.0,1911.0,1346.25,33.549999237061,36.049999237061,1.8394538838683978,2004-08-06 12:00:00,2004,8,6,4
3571,2004-08-06 00:00:00,2100.0,1066.75,10.4752925410855,995.25,239.39999999999998,716.5,110.0,1729.75,1092.75,35.625,29.775000095367,1.704528080783003,2004-08-06 13:00:00,2004,8,6,4
3572,2004-08-06 00:00:00,1700.0,1053.75,10.204454244911034,985.25,205.2,735.0,104.0,1741.75,939.75,33.699999809265,33.400000095367,1.718561171689951,2004-08-06 14:00:00,2004,8,6,4
3573,2004-08-06 00:00:00,1900.0,1051.0,10.680402981289363,1002.75,193.79999999999998,711.25,110.0,1715.0,909.25,34.074999809265,33.325000286102,1.7508958985004088,2004-08-06 15:00:00,2004,8,6,4
3574,2004-08-06 00:00:00,2500.0,1102.75,11.58872019508255,1035.25,209.0,672.0,111.0,1833.75,1004.5,31.525000572205,43.47500038147,1.9797122204192166,2004-08-06 16:00:00,2004,8,6,4
3575,2004-08-06 00:00:00,1100.0,969.75,7.880621095138315,894.25,108.3,761.0,64.0,1649.25,756.0,32.474999904633,40.550000190735,1.9481399973703581,2004-08-06 17:00:00,2004,8,6,4
3576,2004-08-06 00:00:00,2100.0,1100.25,11.66702460019206,1038.0,207.1,668.25,92.0,1873.25,1080.0,29.77499961853,45.22500038147,1.8642271774187693,2004-08-06 18:00:00,2004,8,6,4
3577,2004-08-06 00:00:00,2600.0,1129.25,14.626124333097598,1136.75,286.9,606.25,114.0,1951.5,1219.75,27.650000095367,49.875,1.8189385856772329,2004-08-06 19:00:00,2004,8,6,4
3578,2004-08-06 00:00:00,2600.0,1125.5,13.152205818323605,1088.75,290.7,620.25,116.0,1886.0,1207.5,26.35000038147,54.60000038147,1.8459448427952891,2004-08-06 20:00:00,2004,8,6,4
3579,2004-08-06 00:00:00,1700.0,1018.5,9.823748670124626,971.0,195.7,691.75,94.0,1759.75,1057.25,25.47500038147,57.950000762939,1.86109173774175,2004-08-06 21:00:00,2004,8,6,4
3580,2004-08-06 00:00:00,1500.0,1010.5,8.76933794439815,930.25,144.4,727.5,77.0,1722.75,1008.75,25.075000286102,59.925000190735,1.8796591190963494,2004-08-06 22:00:00,2004,8,6,4
3581,2004-08-06 00:00:00,1800.0,1038.75,10.366594317711753,991.25,176.7,684.5,74.0,1819.5,1087.75,24.125000476837,63.500000953674,1.8828098540898879,2004-08-06 23:00:00,2004,8,6,4
3582,2004-08-07 00:00:00,1400.0,973.75,8.499723066346661,919.5,142.5,717.75,62.0,1755.0,1061.5,23.799999713898,64.974999427795,1.8896553453447693,2004-08-07 00:00:00,2004,8,7,5
3583,2004-08-07 00:00:00,1200.0,924.75,6.423963037079952,831.25,108.3,789.25,57.0,1662.0,974.75,23.400000095367,64.900000572205,1.8429846774222827,2004-08-07 01:00:00,2004,8,7,5
3584,2004-08-07 00:00:00,700.0,810.0,3.3643452265751663,674.25,60.8,975.5,45.0,1530.0,793.0,24.449999809265,58.60000038147,1.7713663055651492,2004-08-07 02:00:00,2004,8,7,5
3586,2004-08-07 00:00:00,700.0,812.5,2.881003344747363,644.5,79.8,989.75,49.0,1530.0,802.25,21.900000095367,67.10000038147,1.7414133752478942,2004-08-07 04:00:00,2004,8,7,5
3587,2004-08-07 00:00:00,500.0,787.75,2.2751172648303335,604.0,70.3,1067.75,45.0,1506.75,753.5,23.60000038147,61.200000762939,1.7587803407015583,2004-08-07 05:00:00,2004,8,7,5
3588,2004-08-07 00:00:00,600.0,815.0,3.2891897227614906,669.75,83.6,970.5,44.0,1538.0,774.25,22.574999809265,63.399998664856,1.713608682503936,2004-08-07 06:00:00,2004,8,7,5
3589,2004-08-07 00:00:00,900.0,867.75,5.1412815724,770.5,96.89999999999999,839.5,43.0,1607.5,860.0,22.900000572205,62.60000038147,1.7252929950971398,2004-08-07 07:00:00,2004,8,7,5
3590,2004-08-07 00:00:00,1200.0,951.25,7.682679548673003,886.0,140.6,742.25,51.0,1705.0,987.75,23.349999427795,61.825000762939,1.7504280249660458,2004-08-07 08:00:00,2004,8,7,5
3591,2004-08-07 00:00:00,2000.0,1075.25,10.502542595459966,996.25,218.5,649.25,84.0,1838.0,1113.0,25.400000095367,56.175001144409,1.7961346635462923,2004-08-07 09:00:00,2004,8,7,5
3592,2004-08-07 00:00:00,1900.0,1057.5,10.935703959526428,1012.0,207.1,676.25,96.0,1781.75,1062.75,30.599999904633,41.89999961853,1.810431077922035,2004-08-07 10:00:00,2004,8,7,5
3593,2004-08-07 00:00:00,1700.0,1011.75,8.369357194834848,914.25,152.0,759.75,88.0,1653.25,858.0,33.500000953674,34.0,1.7300162779989763,2004-08-07 11:00:00,2004,8,7,5
3594,2004-08-07 00:00:00,1200.0,929.0,5.972188080819656,810.5,108.3,861.5,67.0,1541.0,641.75,35.549999237061,29.824999332428,1.7003503752582032,2004-08-07 12:00:00,2004,8,7,5
3595,2004-08-07 00:00:00,1100.0,901.5,6.020495941265782,812.75,106.39999999999999,874.5,64.0,1517.75,587.5,37.5,24.650000095367,1.5636781723110953,2004-08-07 13:00:00,2004,8,7,5
3596,2004-08-07 00:00:00,1000.0,835.5,4.731304485603308,749.75,81.7,959.5,54.0,1390.0,483.5,35.124999046326,25.175000190735,1.4019829695548407,2004-08-07 14:00:00,2004,8,7,5
3597,2004-08-07 00:00:00,1000.0,857.5,5.257451382616683,776.25,81.7,947.25,56.0,1430.75,498.0,38.125000953674,21.124999523163,1.3863316293690806,2004-08-07 15:00:00,2004,8,7,5
3598,2004-08-07 00:00:00,1000.0,886.25,5.801772704966261,802.5,96.89999999999999,939.0,68.0,1459.75,537.75,38.52499961853,21.849999427795,1.4652925906408523,2004-08-07 16:00:00,2004,8,7,5
3599,2004-08-07 00:00:00,1200.0,973.5,6.462705341030986,833.0,87.39999999999999,863.75,67.0,1577.0,565.25,36.825000762939,29.500000476837,1.8037093014449321,2004-08-07 17:00:00,2004,8,7,5
3600,2004-08-07 00:00:00,1600.0,1007.5,8.375545607247027,914.5,134.9,783.0,95.0,1642.5,671.5,34.89999961853,33.424999713898,1.8384058312338551,2004-08-07 18:00:00,2004,8,7,5
3601,2004-08-07 00:00:00,1600.0,990.25,8.319920119759203,912.25,123.5,777.25,86.0,1647.75,688.75,32.174999237061,37.375,1.7655446725390123,2004-08-07 19:00:00,2004,8,7,5
3602,2004-08-07 00:00:00,1600.0,980.5,8.437536944416262,917.0,148.2,739.5,93.0,1649.25,713.75,29.675000190735,41.675000190735,1.708086244152597,2004-08-07 20:00:00,2004,8,7,5
3603,2004-08-07 00:00:00,1300.0,953.5,6.352276711074662,828.0,96.89999999999999,792.75,68.0,1589.25,630.75,27.724999427795,47.35000038147,1.7343830313465067,2004-08-07 21:00:00,2004,8,7,5
3604,2004-08-07 00:00:00,1900.0,1030.0,10.285388069339872,988.25,159.6,686.0,95.0,1750.5,828.75,27.25,49.400000572205,1.7602184401295657,2004-08-07 22:00:00,2004,8,7,5
3605,2004-08-07 00:00:00,1900.0,1032.5,10.901053644755171,1010.75,169.1,681.0,93.0,1767.75,875.0,26.27499961853,51.25,1.725093354038103,2004-08-07 23:00:00,2004,8,7,5
3606,2004-08-08 00:00:00,1500.0,962.75,7.351704652120824,872.0,123.5,767.0,69.0,1617.0,802.5,25.650000095367,54.074999809265,1.7546223677836001,2004-08-08 00:00:00,2004,8,8,6
3607,2004-08-08 00:00:00,1100.0,917.75,5.844179298793487,804.5,81.7,816.25,55.0,1571.0,758.5,25.424999713898,55.050000190735,1.76275816269754,2004-08-08 01:00:00,2004,8,8,6
3608,2004-08-08 00:00:00,800.0,868.0,4.467671749279885,736.0,60.8,893.5,39.0,1548.0,637.5,24.925000190735,57.324999809265,1.7822424756244704,2004-08-08 02:00:00,2004,8,8,6
3610,2004-08-08 00:00:00,600.0,813.25,2.350206890480214,609.25,41.8,1016.5,33.0,1472.5,615.0,23.875,61.175000190735,1.7871029186120815,2004-08-08 04:00:00,2004,8,8,6
3611,2004-08-08 00:00:00,600.0,815.25,2.444611245499507,615.75,39.9,1079.5,29.0,1532.0,595.75,23.849999904633,61.300000190735,1.7880915323552569,2004-08-08 05:00:00,2004,8,8,6
3612,2004-08-08 00:00:00,700.0,814.5,2.6042055597030904,626.5,51.3,1048.5,36.0,1518.0,649.5,23.375,61.700000762939,1.7494994326800168,2004-08-08 06:00:00,2004,8,8,6
3613,2004-08-08 00:00:00,600.0,835.0,2.7719444496798484,637.5,58.9,1023.5,38.0,1506.25,655.25,24.325000286102,58.35000038147,1.7507796010048962,2004-08-08 07:00:00,2004,8,8,6
3614,2004-08-08 00:00:00,1000.0,920.5,4.5056174737563515,738.0,87.39999999999999,901.25,47.0,1585.0,779.0,25.125000476837,56.574999809265,1.7798259366447244,2004-08-08 08:00:00,2004,8,8,6
3615,2004-08-08 00:00:00,1200.0,963.25,5.206806806608315,773.75,117.8,839.25,64.0,1621.25,758.25,27.299999713898,51.349999427795,1.835031222822656,2004-08-08 09:00:00,2004,8,8,6
3616,2004-08-08 00:00:00,1000.0,934.75,4.233619587003934,723.5,81.7,936.0,49.0,1574.25,597.5,29.525000095367,45.925000190735,1.866169724325261,2004-08-08 10:00:00,2004,8,8,6
3617,2004-08-08 00:00:00,1300.0,1006.75,4.755590080852426,751.0,100.69999999999999,848.5,64.0,1648.75,643.25,27.60000038147,52.400000572205,1.905486851732254,2004-08-08 11:00:00,2004,8,8,6
3618,2004-08-08 00:00:00,1400.0,1031.5,4.620274381419234,744.0,165.29999999999998,813.25,79.0,1694.5,777.75,25.449999809265,68.000000953674,2.1806393191997313,2004-08-08 12:00:00,2004,8,8,6
3619,2004-08-08 00:00:00,800.0,900.75,3.6157421823428297,689.0,68.39999999999999,964.25,45.0,1542.75,522.0,32.150000572205,40.275000572205,1.8998594141975251,2004-08-08 13:00:00,2004,8,8,6
3620,2004-08-08 00:00:00,600.0,850.66666666667,2.6117330874452755,627.0,39.9,1129.3333333333,30.0,1433.3333333333,418.66666666667,31.63333384196,38.93333307902,1.7837936799530902,2004-08-08 14:00:00,2004,8,8,6
3621,2004-08-08 00:00:00,700.0,877.0,3.0399028565473483,654.5,51.3,1060.5,35.0,1471.25,443.5,33.000000953674,37.349999427795,1.8480594768587366,2004-08-08 15:00:00,2004,8,8,6
3622,2004-08-08 00:00:00,800.0,908.75,3.633065021681544,690.0,55.099999999999994,1038.75,37.0,1488.0,473.5,35.075000762939,32.124999523163,1.784088431135567,2004-08-08 16:00:00,2004,8,8,6
3623,2004-08-08 00:00:00,900.0,907.75,4.068437354625373,714.5,72.2,987.75,46.0,1479.0,495.0,34.999999046326,31.050000190735,1.7172519101633976,2004-08-08 17:00:00,2004,8,8,6
3624,2004-08-08 00:00:00,1000.0,925.75,4.991422099648152,763.0,77.89999999999999,948.75,54.0,1490.5,504.25,33.800000190735,32.074999332428,1.659611608364035,2004-08-08 18:00:00,2004,8,8,6
3625,2004-08-08 00:00:00,1500.0,1010.25,6.518223669074141,835.5,125.39999999999999,847.75,79.0,1576.5,616.0,31.125000476837,38.849999427795,1.7294715774200276,2004-08-08 19:00:00,2004,8,8,6
3626,2004-08-08 00:00:00,1500.0,1030.5,7.258283586063776,868.0,119.69999999999999,798.25,79.0,1634.25,689.5,28.974999904633,46.075000762939,1.8140565771692638,2004-08-08 20:00:00,2004,8,8,6
3627,2004-08-08 00:00:00,1700.0,1069.5,8.13564455537747,904.75,167.2,745.0,98.0,1701.75,846.25,28.125,50.599999427795,1.896877224351506,2004-08-08 21:00:00,2004,8,8,6
3628,2004-08-08 00:00:00,1900.0,1124.0,10.373373792087863,991.5,165.29999999999998,659.5,93.0,1791.25,1012.5,27.074999809265,54.675000190735,1.9284267661458312,2004-08-08 22:00:00,2004,8,8,6
3629,2004-08-08 00:00:00,1700.0,1066.25,9.016969786956228,940.0,163.4,683.25,89.0,1743.5,977.75,26.60000038147,56.39999961853,1.934888844315962,2004-08-08 23:00:00,2004,8,8,6
3630,2004-08-09 00:00:00,1200.0,1001.0,6.529351622974581,836.0,93.1,770.5,57.0,1662.0,820.5,25.77499961853,60.449999809265,1.9759460409544054,2004-08-09 00:00:00,2004,8,9,0
3631,2004-08-09 00:00:00,1100.0,967.25,6.2590510600905835,823.75,76.0,774.0,51.0,1637.25,862.0,25.5,61.574999809265,1.980423349158931,2004-08-09 01:00:00,2004,8,9,0
3632,2004-08-09 00:00:00,800.0,900.75,4.40159626389495,732.5,51.3,888.0,39.0,1604.5,755.0,24.85000038147,63.47500038147,1.9647162203952904,2004-08-09 02:00:00,2004,8,9,0
3635,2004-08-09 00:00:00,700.0,895.5,3.698339727006534,693.75,110.19999999999999,940.75,46.0,1582.75,853.25,23.174999713898,67.97500038147,1.904525661592113,2004-08-09 05:00:00,2004,8,9,0
3636,2004-08-09 00:00:00,1200.0,996.0,7.3575603748787675,872.25,165.29999999999998,755.75,55.0,1727.25,989.75,23.249999523163,67.474998474121,1.89901301855135,2004-08-09 06:00:00,2004,8,9,0
3637,2004-08-09 00:00:00,2300.0,1159.25,15.084439927126038,1151.25,271.7,578.5,63.0,2004.75,1206.25,24.275000572205,63.275000572205,1.8929274024194798,2004-08-09 07:00:00,2004,8,9,0
3638,2004-08-09 00:00:00,2500.0,1184.75,15.108309746474148,1152.0,182.39999999999998,578.0,42.0,2002.75,1274.0,25.500000476837,59.675001144409,1.9193141585291005,2004-08-09 08:00:00,2004,8,9,0
3639,2004-08-09 00:00:00,2400.0,1167.5,14.665396695794612,1138.0,30.4,585.0,5.0,1945.75,1336.25,27.650000095367,52.474999427795,1.9137604259169332,2004-08-09 09:00:00,2004,8,9,0
3640,2004-08-09 00:00:00,1400.0,1043.75,9.797264454790868,970.0,102.6,714.75,39.0,1751.25,1068.25,31.824999809265,38.875,1.8005116935495666,2004-08-09 10:00:00,2004,8,9,0
3641,2004-08-09 00:00:00,1200.0,982.5,7.953131497568524,897.25,79.8,800.0,39.0,1608.25,803.75,32.674999237061,34.14999961853,1.6592042259347457,2004-08-09 11:00:00,2004,8,9,0
3642,2004-08-09 00:00:00,1600.0,1031.75,8.301413416761816,911.5,136.79999999999998,763.5,71.0,1661.25,825.75,34.300000190735,31.47500038147,1.6745120272243024,2004-08-09 12:00:00,2004,8,9,0
3643,2004-08-09 00:00:00,1400.0,1018.5,7.748421496443901,888.75,102.6,786.75,65.0,1629.75,745.25,34.224999427795,31.474999904633,1.6675480064771908,2004-08-09 13:00:00,2004,8,9,0
3644,2004-08-09 00:00:00,1200.0,981.75,6.70849793298091,844.0,98.8,834.5,71.0,1566.75,638.25,33.875,32.349999904633,1.680850179819785,2004-08-09 14:00:00,2004,8,9,0
3645,2004-08-09 00:00:00,1500.0,1016.25,7.545991665728901,880.25,121.6,782.5,72.0,1616.5,683.75,34.35000038147,31.875,1.7005086090748682,2004-08-09 15:00:00,2004,8,9,0
3650,2004-08-09 00:00:00,1900.0,1091.3333333333,8.628857399396077,924.66666666667,153.9,730.0,95.0,1685.0,1020.3333333333,29.766667048136,41.666666666667,1.7167297053342996,2004-08-09 20:00:00,2004,8,9,0
3651,2004-08-09 00:00:00,1600.0,1109.25,9.652146550765297,964.5,112.1,695.5,74.0,1741.75,1099.5,28.775000095367,45.949999809265,1.788425214569656,2004-08-09 21:00:00,2004,8,9,0
3652,2004-08-09 00:00:00,1500.0,1097.75,9.119411727391192,944.0,131.1,686.75,76.0,1771.5,1086.0,28.199999809265,51.050000190735,1.9220665252694538,2004-08-09 22:00:00,2004,8,9,0
3653,2004-08-09 00:00:00,1400.0,1087.75,9.132251648807033,944.5,110.19999999999999,673.5,66.0,1764.5,1059.75,27.525000095367,54.424999237061,1.970523407234727,2004-08-09 23:00:00,2004,8,9,0
3654,2004-08-10 00:00:00,1000.0,1034.75,7.049951745139518,859.0,62.699999999999996,731.75,49.0,1679.75,995.5,27.449999809265,55.0,1.982683595964392,2004-08-10 00:00:00,2004,8,10,1
3655,2004-08-10 00:00:00,700.0,941.75,4.8974902217395755,758.25,32.3,824.25,29.0,1567.25,856.0,28.074999809265,51.550000190735,1.9269075597171552,2004-08-10 01:00:00,2004,8,10,1
3656,2004-08-10 00:00:00,500.0,901.5,3.4656763020974166,680.25,11.399999999999999,919.0,11.0,1535.25,722.25,26.27499961853,56.52499961853,1.9026517303206325,2004-08-10 02:00:00,2004,8,10,1
3658,2004-08-10 00:00:00,500.0,874.75,3.2106455804355614,665.0,38.0,919.0,25.0,1558.5,772.25,24.449999809265,63.574998855591,1.9217510258711001,2004-08-10 04:00:00,2004,8,10,1
3659,2004-08-10 00:00:00,700.0,927.0,4.682892421913301,747.25,110.19999999999999,830.25,34.0,1632.75,909.75,23.549999713898,67.374998092651,1.9304732720822708,2004-08-10 05:00:00,2004,8,10,1
3660,2004-08-10 00:00:00,1200.0,1031.5,7.599353631659464,882.5,201.39999999999998,717.5,42.0,1741.5,1051.25,23.449999809265,65.72500038147,1.8719922883301143,2004-08-10 06:00:00,2004,8,10,1
3661,2004-08-10 00:00:00,2200.0,1193.25,14.696846905473556,1139.0,271.7,563.25,47.0,2009.25,1257.25,24.450000286102,61.27499961853,1.8522264856649449,2004-08-10 07:00:00,2004,8,10,1
3662,2004-08-10 00:00:00,2900.0,1268.25,18.676873891519506,1259.0,317.3,518.5,62.0,2113.75,1410.25,26.049999713898,55.800000190735,1.853639293872669,2004-08-10 08:00:00,2004,8,10,1
3663,2004-08-10 00:00:00,2600.0,1237.75,14.846627436024868,1143.75,357.2,564.75,81.0,1939.25,1432.75,28.525000095367,48.5,1.8606616950424406,2004-08-10 09:00:00,2004,8,10,1
3664,2004-08-10 00:00:00,2600.0,1229.5,14.492934294116354,1132.5,311.59999999999997,603.5,90.0,1908.75,1413.25,33.550000190735,35.724999427795,1.8228708415515102,2004-08-10 10:00:00,2004,8,10,1
3665,2004-08-10 00:00:00,2200.0,1161.25,12.720138818767603,1074.25,243.2,646.0,95.0,1776.75,1206.0,36.5,28.900000095367,1.7358833703374397,2004-08-10 11:00:00,2004,8,10,1
3666,2004-08-10 00:00:00,1500.0,1048.0,9.23524812530208,948.5,167.2,763.5,86.0,1607.25,830.5,39.025000572205,23.724999904633,1.6345508224121696,2004-08-10 12:00:00,2004,8,10,1
3667,2004-08-10 00:00:00,900.0,929.25,4.775056710975748,752.0,96.89999999999999,954.5,64.0,1385.0,544.0,38.775000572205,23.674999713898,1.6092638613578705,2004-08-10 13:00:00,2004,8,10,1
3668,2004-08-10 00:00:00,1000.0,950.0,5.384975875149092,782.5,98.8,914.0,62.0,1443.0,524.5,38.049999237061,24.0,1.5686135367661478,2004-08-10 14:00:00,2004,8,10,1
3669,2004-08-10 00:00:00,1100.0,1012.75,7.159582352292757,863.75,112.1,818.75,75.0,1544.25,644.25,40.52499961853,23.324999809265,1.7415957285970403,2004-08-10 15:00:00,2004,8,10,1
3670,2004-08-10 00:00:00,1200.0,1033.5,6.719763165176905,844.5,127.3,841.25,88.0,1565.75,701.5,39.75,25.425000190735,1.8212918033082317,2004-08-10 16:00:00,2004,8,10,1
3671,2004-08-10 00:00:00,1800.0,1081.5,9.652146550765297,964.5,199.5,760.0,126.0,1648.75,843.5,39.575000762939,23.300000190735,1.6534688726683033,2004-08-10 17:00:00,2004,8,10,1
3672,2004-08-10 00:00:00,1800.0,1110.0,10.935703959526428,1012.0,172.9,720.25,96.0,1724.75,905.0,38.77499961853,24.674999713898,1.6772369062170978,2004-08-10 18:00:00,2004,8,10,1
3673,2004-08-10 00:00:00,1700.0,1117.75,10.563965532233679,998.5,131.1,705.5,79.0,1766.0,878.25,34.700000762939,35.899998664856,1.9527870031002432,2004-08-10 19:00:00,2004,8,10,1
3674,2004-08-10 00:00:00,1700.0,1135.75,9.724590097455225,967.25,123.5,702.5,67.0,1800.75,926.75,32.27499961853,43.574998855591,2.0700480660462883,2004-08-10 20:00:00,2004,8,10,1
3675,2004-08-10 00:00:00,1600.0,1105.5,8.599625488406302,923.5,110.19999999999999,725.0,62.0,1756.5,909.5,30.650000095367,48.050000190735,2.082078309916028,2004-08-10 21:00:00,2004,8,10,1
3676,2004-08-10 00:00:00,1700.0,1151.0,10.157368780317265,983.5,127.3,678.0,64.0,1822.75,1023.75,29.474999904633,50.574998855591,2.0492406253496056,2004-08-10 22:00:00,2004,8,10,1
3677,2004-08-10 00:00:00,1800.0,1144.25,10.529822826107191,997.25,121.6,669.25,63.0,1816.0,1021.25,28.824999332428,52.0,2.0297346650079167,2004-08-10 23:00:00,2004,8,10,1
3678,2004-08-11 00:00:00,1500.0,1118.25,8.76933794439815,930.25,123.5,697.25,60.0,1747.5,1026.5,28.175000190735,55.049999237061,2.0696747958394504,2004-08-11 00:00:00,2004,8,11,2
3679,2004-08-11 00:00:00,1200.0,1065.75,6.590699947825004,838.75,89.3,739.5,49.0,1699.5,992.5,27.199999809265,59.10000038147,2.0997290683487915,2004-08-11 01:00:00,2004,8,11,2
3680,2004-08-11 00:00:00,800.0,990.5,5.287938393096692,777.75,55.099999999999994,796.75,36.0,1665.25,909.5,26.724999427795,60.699999809265,2.0976693611535504,2004-08-11 02:00:00,2004,8,11,2
3682,2004-08-11 00:00:00,500.0,903.25,3.1573718165893516,661.75,30.4,932.0,24.0,1589.5,760.0,26.449999809265,61.550001144409,2.0931277514051776,2004-08-11 04:00:00,2004,8,11,2
3683,2004-08-11 00:00:00,700.0,941.0,3.5468041764791476,685.0,95.0,895.0,32.0,1631.75,834.25,25.949999809265,63.64999961853,2.1020402083907213,2004-08-11 05:00:00,2004,8,11,2
3684,2004-08-11 00:00:00,1100.0,1073.6666666667,7.211764180499058,866.0,148.2,717.0,42.0,1768.0,1075.3333333333,26.06666692098,63.666666666667,2.1170334653200427,2004-08-11 06:00:00,2004,8,11,2
3685,2004-08-11 00:00:00,1400.0,1113.5,9.468788047958288,957.5,169.1,663.25,42.0,1835.75,1166.5,26.800000190735,60.525000572205,2.100800282550735,2004-08-11 07:00:00,2004,8,11,2
3686,2004-08-11 00:00:00,1700.0,1161.75,11.130611270278596,1019.0,184.29999999999998,622.25,51.0,1904.0,1177.5,27.874999523163,56.549999237061,2.089462809927818,2004-08-11 08:00:00,2004,8,11,2
3687,2004-08-11 00:00:00,1800.0,1164.5,9.704809865547722,966.5,176.7,651.0,58.0,1824.75,1120.0,29.75,51.14999961853,2.105448062861967,2004-08-11 09:00:00,2004,8,11,2
3688,2004-08-11 00:00:00,1800.0,1179.0,9.462267272690145,957.25,199.5,679.75,67.0,1818.5,1130.75,33.625,40.974999427795,2.09952233043519,2004-08-11 10:00:00,2004,8,11,2
3689,2004-08-11 00:00:00,1700.0,1143.5,8.326092924802344,912.5,169.1,714.5,68.0,1781.75,972.0,35.050000190735,38.125,2.1143793804722746,2004-08-11 11:00:00,2004,8,11,2
3690,2004-08-11 00:00:00,1300.0,1066.0,6.025873720736165,813.0,119.69999999999999,791.75,56.0,1657.25,764.0,36.175000190735,34.875000953674,2.0577797625453917,2004-08-11 12:00:00,2004,8,11,2
3691,2004-08-11 00:00:00,1300.0,1056.25,5.79119163455987,802.0,98.8,823.75,47.0,1620.25,670.0,38.025000572205,30.675000190735,2.0021682842131243,2004-08-11 13:00:00,2004,8,11,2
